date,amount,amount_other,balance,account_id,business_NAF_code,user_id,month_sin,month_cos,previous_balance_1,previous_amount_1,previous_other_1,previous_balance_2,previous_amount_2,previous_other_2,previous_balance_3,previous_amount_3,previous_other_3,previous_balance_4,previous_amount_4,previous_other_4,previous_balance_5,previous_amount_5,previous_other_5,previous_balance_6,previous_amount_6,previous_other_6
2019-09-30,2818.18,-2420.04,3577.93,22,4619B,222,-1.0,-1.8369701987210297e-16,3179.79,2126.65,-1974.91,3028.05,645.03,-749.58,3132.6,2193.22,-2290.18,3229.56,1120.0,-1589.8,3699.36,1224.82,-827.41,3301.95,512.0,-361.44
2019-10-31,3817.8,-3645.72,3750.01,22,4619B,222,-0.8660254037844386,0.5000000000000001,3577.93,2818.18,-2420.04,3179.79,2126.65,-1974.91,3028.05,645.03,-749.58,3132.6,2193.22,-2290.18,3229.56,1120.0,-1589.8,3699.36,1224.82,-827.41
2019-11-30,2007.24,-2619.83,3137.42,22,4619B,222,-0.5000000000000004,0.8660254037844384,3750.01,3817.8,-3645.72,3577.93,2818.18,-2420.04,3179.79,2126.65,-1974.91,3028.05,645.03,-749.58,3132.6,2193.22,-2290.18,3229.56,1120.0,-1589.8
2019-12-31,4144.47,-3665.18,3616.71,22,4619B,222,-2.4492935982947064e-16,1.0,3137.42,2007.24,-2619.83,3750.01,3817.8,-3645.72,3577.93,2818.18,-2420.04,3179.79,2126.65,-1974.91,3028.05,645.03,-749.58,3132.6,2193.22,-2290.18
2020-01-31,1564.64,-2127.19,3054.16,22,4619B,222,0.49999999999999994,0.8660254037844387,3616.71,4144.47,-3665.18,3137.42,2007.24,-2619.83,3750.01,3817.8,-3645.72,3577.93,2818.18,-2420.04,3179.79,2126.65,-1974.91,3028.05,645.03,-749.58
2020-02-29,1632.86,-1319.73,3367.29,22,4619B,222,0.8660254037844386,0.5000000000000001,3054.16,1564.64,-2127.19,3616.71,4144.47,-3665.18,3137.42,2007.24,-2619.83,3750.01,3817.8,-3645.72,3577.93,2818.18,-2420.04,3179.79,2126.65,-1974.91
2020-03-31,2043.99,-2068.47,3342.81,22,4619B,222,1.0,6.123233995736766e-17,3367.29,1632.86,-1319.73,3054.16,1564.64,-2127.19,3616.71,4144.47,-3665.18,3137.42,2007.24,-2619.83,3750.01,3817.8,-3645.72,3577.93,2818.18,-2420.04
2020-04-30,1919.64,-1950.26,3312.19,22,4619B,222,0.8660254037844387,-0.4999999999999998,3342.81,2043.99,-2068.47,3367.29,1632.86,-1319.73,3054.16,1564.64,-2127.19,3616.71,4144.47,-3665.18,3137.42,2007.24,-2619.83,3750.01,3817.8,-3645.72
2020-05-31,2606.36,-2331.82,3586.73,22,4619B,222,0.49999999999999994,-0.8660254037844387,3312.19,1919.64,-1950.26,3342.81,2043.99,-2068.47,3367.29,1632.86,-1319.73,3054.16,1564.64,-2127.19,3616.71,4144.47,-3665.18,3137.42,2007.24,-2619.83
2020-06-30,3895.53,-8127.72,-645.46,22,4619B,222,1.2246467991473532e-16,-1.0,3586.73,2606.36,-2331.82,3312.19,1919.64,-1950.26,3342.81,2043.99,-2068.47,3367.29,1632.86,-1319.73,3054.16,1564.64,-2127.19,3616.71,4144.47,-3665.18
2020-07-31,3756.15,-2404.22,706.47,22,4619B,222,-0.4999999999999997,-0.8660254037844388,-645.46,3895.53,-8127.72,3586.73,2606.36,-2331.82,3312.19,1919.64,-1950.26,3342.81,2043.99,-2068.47,3367.29,1632.86,-1319.73,3054.16,1564.64,-2127.19
2020-08-31,2721.61,-2992.05,436.03,22,4619B,222,-0.8660254037844385,-0.5000000000000004,706.47,3756.15,-2404.22,-645.46,3895.53,-8127.72,3586.73,2606.36,-2331.82,3312.19,1919.64,-1950.26,3342.81,2043.99,-2068.47,3367.29,1632.86,-1319.73
2020-09-30,2113.69,-2245.56,304.16,22,4619B,222,-1.0,-1.8369701987210297e-16,436.03,2721.61,-2992.05,706.47,3756.15,-2404.22,-645.46,3895.53,-8127.72,3586.73,2606.36,-2331.82,3312.19,1919.64,-1950.26,3342.81,2043.99,-2068.47
2020-05-31,0.0,0.0,0.86,24,4399B,44,0.49999999999999994,-0.8660254037844387,0.86,100.0,-101.38,2.24,0.0,-67.15,69.39,2080.0,-2010.33,-0.28,2275.0,-1381.65,-893.63,800.0,-802.69,-890.94,4403.0,-2395.8
2020-05-31,2150.0,-2980.75,-809.1,25,7022Z,56,0.49999999999999994,-0.8660254037844387,21.65,2880.0,-2286.14,-572.21,1795.0,-1650.13,-717.08,865.0,-2381.32,799.24,665.0,-4671.06,4805.3,1773.4,-408.8,0.1,0.0,0.0
2020-06-30,2232.0,-2172.12,-749.22,25,7022Z,56,1.2246467991473532e-16,-1.0,-809.1,2150.0,-2980.75,21.65,2880.0,-2286.14,-572.21,1795.0,-1650.13,-717.08,865.0,-2381.32,799.24,665.0,-4671.06,4805.3,1773.4,-408.8
2020-07-31,2634.53,-2558.63,-673.32,25,7022Z,56,-0.4999999999999997,-0.8660254037844388,-749.22,2232.0,-2172.12,-809.1,2150.0,-2980.75,21.65,2880.0,-2286.14,-572.21,1795.0,-1650.13,-717.08,865.0,-2381.32,799.24,665.0,-4671.06
2020-08-31,4608.0,-3526.3,408.38,25,7022Z,56,-0.8660254037844385,-0.5000000000000004,-673.32,2634.53,-2558.63,-749.22,2232.0,-2172.12,-809.1,2150.0,-2980.75,21.65,2880.0,-2286.14,-572.21,1795.0,-1650.13,-717.08,865.0,-2381.32
2020-09-30,2090.0,-1891.39,606.99,25,7022Z,56,-1.0,-1.8369701987210297e-16,408.38,4608.0,-3526.3,-673.32,2634.53,-2558.63,-749.22,2232.0,-2172.12,-809.1,2150.0,-2980.75,21.65,2880.0,-2286.14,-572.21,1795.0,-1650.13
2019-04-30,900.0,-819.1,-6178.42,26,8121Z,139,0.8660254037844387,-0.4999999999999998,-6259.32,1880.0,-1790.09,-6349.23,770.0,-866.03,-6253.2,1170.0,-2089.03,-5334.17,4320.0,-2466.16,-7188.01,1730.0,-1448.81,0.1,0.0,0.0
2019-05-31,656.5,-950.1,-6472.02,26,8121Z,139,0.49999999999999994,-0.8660254037844387,-6178.42,900.0,-819.1,-6259.32,1880.0,-1790.09,-6349.23,770.0,-866.03,-6253.2,1170.0,-2089.03,-5334.17,4320.0,-2466.16,-7188.01,1730.0,-1448.81
2019-06-30,65.73,-252.34,-6658.63,26,8121Z,139,1.2246467991473532e-16,-1.0,-6472.02,656.5,-950.1,-6178.42,900.0,-819.1,-6259.32,1880.0,-1790.09,-6349.23,770.0,-866.03,-6253.2,1170.0,-2089.03,-5334.17,4320.0,-2466.16
2019-07-31,250.9,-78.36,-6486.09,26,8121Z,139,-0.4999999999999997,-0.8660254037844388,-6658.63,65.73,-252.34,-6472.02,656.5,-950.1,-6178.42,900.0,-819.1,-6259.32,1880.0,-1790.09,-6349.23,770.0,-866.03,-6253.2,1170.0,-2089.03
2019-08-31,485.0,-367.93,-6369.02,26,8121Z,139,-0.8660254037844385,-0.5000000000000004,-6486.09,250.9,-78.36,-6658.63,65.73,-252.34,-6472.02,656.5,-950.1,-6178.42,900.0,-819.1,-6259.32,1880.0,-1790.09,-6349.23,770.0,-866.03
2019-09-30,500.0,-438.51,-6307.53,26,8121Z,139,-1.0,-1.8369701987210297e-16,-6369.02,485.0,-367.93,-6486.09,250.9,-78.36,-6658.63,65.73,-252.34,-6472.02,656.5,-950.1,-6178.42,900.0,-819.1,-6259.32,1880.0,-1790.09
2019-10-31,3400.0,-3060.97,-5968.5,26,8121Z,139,-0.8660254037844386,0.5000000000000001,-6307.53,500.0,-438.51,-6369.02,485.0,-367.93,-6486.09,250.9,-78.36,-6658.63,65.73,-252.34,-6472.02,656.5,-950.1,-6178.42,900.0,-819.1
2019-11-30,5979.2,-1782.59,-1771.89,26,8121Z,139,-0.5000000000000004,0.8660254037844384,-5968.5,3400.0,-3060.97,-6307.53,500.0,-438.51,-6369.02,485.0,-367.93,-6486.09,250.9,-78.36,-6658.63,65.73,-252.34,-6472.02,656.5,-950.1
2019-12-31,5131.31,-1708.78,1650.64,26,8121Z,139,-2.4492935982947064e-16,1.0,-1771.89,5979.2,-1782.59,-5968.5,3400.0,-3060.97,-6307.53,500.0,-438.51,-6369.02,485.0,-367.93,-6486.09,250.9,-78.36,-6658.63,65.73,-252.34
2020-01-31,1145.0,-1747.67,1047.97,26,8121Z,139,0.49999999999999994,0.8660254037844387,1650.64,5131.31,-1708.78,-1771.89,5979.2,-1782.59,-5968.5,3400.0,-3060.97,-6307.53,500.0,-438.51,-6369.02,485.0,-367.93,-6486.09,250.9,-78.36
2020-02-29,1040.0,-2673.48,-585.51,26,8121Z,139,0.8660254037844386,0.5000000000000001,1047.97,1145.0,-1747.67,1650.64,5131.31,-1708.78,-1771.89,5979.2,-1782.59,-5968.5,3400.0,-3060.97,-6307.53,500.0,-438.51,-6369.02,485.0,-367.93
2020-03-31,1920.0,-2237.08,-902.59,26,8121Z,139,1.0,6.123233995736766e-17,-585.51,1040.0,-2673.48,1047.97,1145.0,-1747.67,1650.64,5131.31,-1708.78,-1771.89,5979.2,-1782.59,-5968.5,3400.0,-3060.97,-6307.53,500.0,-438.51
2020-04-30,1210.0,-1401.66,-1094.25,26,8121Z,139,0.8660254037844387,-0.4999999999999998,-902.59,1920.0,-2237.08,-585.51,1040.0,-2673.48,1047.97,1145.0,-1747.67,1650.64,5131.31,-1708.78,-1771.89,5979.2,-1782.59,-5968.5,3400.0,-3060.97
2020-05-31,812.45,-1011.57,-1293.37,26,8121Z,139,0.49999999999999994,-0.8660254037844387,-1094.25,1210.0,-1401.66,-902.59,1920.0,-2237.08,-585.51,1040.0,-2673.48,1047.97,1145.0,-1747.67,1650.64,5131.31,-1708.78,-1771.89,5979.2,-1782.59
2020-06-30,1997.11,-1370.87,-667.13,26,8121Z,139,1.2246467991473532e-16,-1.0,-1293.37,812.45,-1011.57,-1094.25,1210.0,-1401.66,-902.59,1920.0,-2237.08,-585.51,1040.0,-2673.48,1047.97,1145.0,-1747.67,1650.64,5131.31,-1708.78
2020-07-31,3463.54,-3645.92,-849.51,26,8121Z,139,-0.4999999999999997,-0.8660254037844388,-667.13,1997.11,-1370.87,-1293.37,812.45,-1011.57,-1094.25,1210.0,-1401.66,-902.59,1920.0,-2237.08,-585.51,1040.0,-2673.48,1047.97,1145.0,-1747.67
2020-08-31,4380.0,-3177.89,352.6,26,8121Z,139,-0.8660254037844385,-0.5000000000000004,-849.51,3463.54,-3645.92,-667.13,1997.11,-1370.87,-1293.37,812.45,-1011.57,-1094.25,1210.0,-1401.66,-902.59,1920.0,-2237.08,-585.51,1040.0,-2673.48
2020-09-30,3270.0,-2263.12,1359.48,26,8121Z,139,-1.0,-1.8369701987210297e-16,352.6,4380.0,-3177.89,-849.51,3463.54,-3645.92,-667.13,1997.11,-1370.87,-1293.37,812.45,-1011.57,-1094.25,1210.0,-1401.66,-902.59,1920.0,-2237.08
2020-08-31,209.6,-45.5,-6.9,27,8130Z,136,-0.8660254037844385,-0.5000000000000004,-171.0,9.6,-30.86,-149.74,9.6,-80.8,-78.54,9.6,-19.2,-68.94,9.6,-176.74,98.2,220.0,-15.0,0.1,0.0,0.0
2020-09-30,0.0,-9.6,-16.5,27,8130Z,136,-1.0,-1.8369701987210297e-16,-6.9,209.6,-45.5,-171.0,9.6,-30.86,-149.74,9.6,-80.8,-78.54,9.6,-19.2,-68.94,9.6,-176.74,98.2,220.0,-15.0
2020-07-31,22478.13,-22672.26,38.54,28,6622Z,258,-0.4999999999999997,-0.8660254037844388,232.67,17833.97,-38548.95,20947.65,33619.68,-13986.13,1314.1,21778.29,-38402.77,17938.58,33321.21,-24343.72,8961.09,17586.33,-10204.59,0.1,0.0,0.0
2020-08-31,15810.07,-15847.48,1.13,28,6622Z,258,-0.8660254037844385,-0.5000000000000004,38.54,22478.13,-22672.26,232.67,17833.97,-38548.95,20947.65,33619.68,-13986.13,1314.1,21778.29,-38402.77,17938.58,33321.21,-24343.72,8961.09,17586.33,-10204.59
2020-09-30,17053.37,-16894.11,160.39,28,6622Z,258,-1.0,-1.8369701987210297e-16,1.13,15810.07,-15847.48,38.54,22478.13,-22672.26,232.67,17833.97,-38548.95,20947.65,33619.68,-13986.13,1314.1,21778.29,-38402.77,17938.58,33321.21,-24343.72
2020-07-31,12837.55,-12886.29,157.3,29,6622Z,258,-0.4999999999999997,-0.8660254037844388,206.04,11248.45,-16152.01,5109.6,13500.26,-16457.27,8066.61,12221.57,-13509.72,9354.76,19093.47,-19853.01,10114.3,9790.99,-6085.41,0.1,0.0,0.0
2020-08-31,24615.82,-19440.26,5332.86,29,6622Z,258,-0.8660254037844385,-0.5000000000000004,157.3,12837.55,-12886.29,206.04,11248.45,-16152.01,5109.6,13500.26,-16457.27,8066.61,12221.57,-13509.72,9354.76,19093.47,-19853.01,10114.3,9790.99,-6085.41
2020-09-30,13227.47,-17032.16,1528.17,29,6622Z,258,-1.0,-1.8369701987210297e-16,5332.86,24615.82,-19440.26,157.3,12837.55,-12886.29,206.04,11248.45,-16152.01,5109.6,13500.26,-16457.27,8066.61,12221.57,-13509.72,9354.76,19093.47,-19853.01
2020-07-31,4010.0,-5375.66,147.31,30,6622Z,258,-0.4999999999999997,-0.8660254037844388,1512.97,7680.2,-7428.81,1261.58,6058.4,-5429.35,632.53,10927.52,-6743.19,-3551.8,5502.87,-5576.92,-3477.75,1200.0,-930.42,0.1,0.0,0.0
2020-08-31,5888.0,-4997.11,1038.2,30,6622Z,258,-0.8660254037844385,-0.5000000000000004,147.31,4010.0,-5375.66,1512.97,7680.2,-7428.81,1261.58,6058.4,-5429.35,632.53,10927.52,-6743.19,-3551.8,5502.87,-5576.92,-3477.75,1200.0,-930.42
2020-09-30,6200.0,-6870.08,368.12,30,6622Z,258,-1.0,-1.8369701987210297e-16,1038.2,5888.0,-4997.11,147.31,4010.0,-5375.66,1512.97,7680.2,-7428.81,1261.58,6058.4,-5429.35,632.53,10927.52,-6743.19,-3551.8,5502.87,-5576.92
2020-02-29,600.0,-729.49,-10054.39,31,7022Z,150,0.8660254037844386,0.5000000000000001,-9924.9,1438.99,-603.56,-10760.33,124.1,-606.04,-10278.39,1387.18,-904.63,-10760.94,1624.23,-2277.41,-10107.76,1120.4,-467.15,0.1,0.0,0.0
2020-03-31,1657.17,-2863.04,-11260.26,31,7022Z,150,1.0,6.123233995736766e-17,-10054.39,600.0,-729.49,-9924.9,1438.99,-603.56,-10760.33,124.1,-606.04,-10278.39,1387.18,-904.63,-10760.94,1624.23,-2277.41,-10107.76,1120.4,-467.15
2020-04-30,3926.78,-1427.51,-8760.99,31,7022Z,150,0.8660254037844387,-0.4999999999999998,-11260.26,1657.17,-2863.04,-10054.39,600.0,-729.49,-9924.9,1438.99,-603.56,-10760.33,124.1,-606.04,-10278.39,1387.18,-904.63,-10760.94,1624.23,-2277.41
2020-05-31,7059.39,-5683.86,-7385.46,31,7022Z,150,0.49999999999999994,-0.8660254037844387,-8760.99,3926.78,-1427.51,-11260.26,1657.17,-2863.04,-10054.39,600.0,-729.49,-9924.9,1438.99,-603.56,-10760.33,124.1,-606.04,-10278.39,1387.18,-904.63
2020-06-30,8710.13,-4414.6,-3089.93,31,7022Z,150,1.2246467991473532e-16,-1.0,-7385.46,7059.39,-5683.86,-8760.99,3926.78,-1427.51,-11260.26,1657.17,-2863.04,-10054.39,600.0,-729.49,-9924.9,1438.99,-603.56,-10760.33,124.1,-606.04
2020-07-31,7861.9,-3187.85,1584.12,31,7022Z,150,-0.4999999999999997,-0.8660254037844388,-3089.93,8710.13,-4414.6,-7385.46,7059.39,-5683.86,-8760.99,3926.78,-1427.51,-11260.26,1657.17,-2863.04,-10054.39,600.0,-729.49,-9924.9,1438.99,-603.56
2020-08-31,4591.6,-5351.01,824.71,31,7022Z,150,-0.8660254037844385,-0.5000000000000004,1584.12,7861.9,-3187.85,-3089.93,8710.13,-4414.6,-7385.46,7059.39,-5683.86,-8760.99,3926.78,-1427.51,-11260.26,1657.17,-2863.04,-10054.39,600.0,-729.49
2020-09-30,6395.3,-7205.68,14.33,31,7022Z,150,-1.0,-1.8369701987210297e-16,824.71,4591.6,-5351.01,1584.12,7861.9,-3187.85,-3089.93,8710.13,-4414.6,-7385.46,7059.39,-5683.86,-8760.99,3926.78,-1427.51,-11260.26,1657.17,-2863.04
2019-01-31,0.0,-2975.0,354.0,32,7022Z,32,0.49999999999999994,0.8660254037844387,3329.0,3300.0,-2500.0,2529.0,3500.0,-2650.0,1679.0,6600.0,-6066.0,1145.0,0.0,0.0,1145.0,3300.0,-2500.0,345.0,1500.0,-1155.0
2019-07-31,3235.23,-4207.57,7826.54,33,6201Z,107,-0.4999999999999997,-0.8660254037844388,8798.88,13217.01,-4317.98,-100.15,3838.88,-5005.0,1065.97,4207.28,-3635.56,494.25,2671.5,-3001.99,824.74,9499.44,-6169.44,0.1,0.0,0.0
2019-08-31,2720.31,-3589.95,6956.9,33,6201Z,107,-0.8660254037844385,-0.5000000000000004,7826.54,3235.23,-4207.57,8798.88,13217.01,-4317.98,-100.15,3838.88,-5005.0,1065.97,4207.28,-3635.56,494.25,2671.5,-3001.99,824.74,9499.44,-6169.44
2019-09-30,3815.0,-2588.02,8183.88,33,6201Z,107,-1.0,-1.8369701987210297e-16,6956.9,2720.31,-3589.95,7826.54,3235.23,-4207.57,8798.88,13217.01,-4317.98,-100.15,3838.88,-5005.0,1065.97,4207.28,-3635.56,494.25,2671.5,-3001.99
2019-10-31,4498.0,-3661.73,9020.15,33,6201Z,107,-0.8660254037844386,0.5000000000000001,8183.88,3815.0,-2588.02,6956.9,2720.31,-3589.95,7826.54,3235.23,-4207.57,8798.88,13217.01,-4317.98,-100.15,3838.88,-5005.0,1065.97,4207.28,-3635.56
2019-11-30,5206.0,-3146.62,11079.53,33,6201Z,107,-0.5000000000000004,0.8660254037844384,9020.15,4498.0,-3661.73,8183.88,3815.0,-2588.02,6956.9,2720.31,-3589.95,7826.54,3235.23,-4207.57,8798.88,13217.01,-4317.98,-100.15,3838.88,-5005.0
2019-12-31,5188.9,-4905.18,11363.25,33,6201Z,107,-2.4492935982947064e-16,1.0,11079.53,5206.0,-3146.62,9020.15,4498.0,-3661.73,8183.88,3815.0,-2588.02,6956.9,2720.31,-3589.95,7826.54,3235.23,-4207.57,8798.88,13217.01,-4317.98
2020-01-31,8.68,-3508.1,7863.83,33,6201Z,107,0.49999999999999994,0.8660254037844387,11363.25,5188.9,-4905.18,11079.53,5206.0,-3146.62,9020.15,4498.0,-3661.73,8183.88,3815.0,-2588.02,6956.9,2720.31,-3589.95,7826.54,3235.23,-4207.57
2020-02-29,3636.7,-3518.13,7982.4,33,6201Z,107,0.8660254037844386,0.5000000000000001,7863.83,8.68,-3508.1,11363.25,5188.9,-4905.18,11079.53,5206.0,-3146.62,9020.15,4498.0,-3661.73,8183.88,3815.0,-2588.02,6956.9,2720.31,-3589.95
2020-03-31,826.81,-2322.9,6486.31,33,6201Z,107,1.0,6.123233995736766e-17,7982.4,3636.7,-3518.13,7863.83,8.68,-3508.1,11363.25,5188.9,-4905.18,11079.53,5206.0,-3146.62,9020.15,4498.0,-3661.73,8183.88,3815.0,-2588.02
2020-04-30,5374.49,-3200.49,8660.31,33,6201Z,107,0.8660254037844387,-0.4999999999999998,6486.31,826.81,-2322.9,7982.4,3636.7,-3518.13,7863.83,8.68,-3508.1,11363.25,5188.9,-4905.18,11079.53,5206.0,-3146.62,9020.15,4498.0,-3661.73
2020-05-31,4370.82,-3039.43,9991.7,33,6201Z,107,0.49999999999999994,-0.8660254037844387,8660.31,5374.49,-3200.49,6486.31,826.81,-2322.9,7982.4,3636.7,-3518.13,7863.83,8.68,-3508.1,11363.25,5188.9,-4905.18,11079.53,5206.0,-3146.62
2020-06-30,271.0,-2584.38,7678.32,33,6201Z,107,1.2246467991473532e-16,-1.0,9991.7,4370.82,-3039.43,8660.31,5374.49,-3200.49,6486.31,826.81,-2322.9,7982.4,3636.7,-3518.13,7863.83,8.68,-3508.1,11363.25,5188.9,-4905.18
2020-07-31,6847.7,-3744.33,10781.69,33,6201Z,107,-0.4999999999999997,-0.8660254037844388,7678.32,271.0,-2584.38,9991.7,4370.82,-3039.43,8660.31,5374.49,-3200.49,6486.31,826.81,-2322.9,7982.4,3636.7,-3518.13,7863.83,8.68,-3508.1
2020-08-31,991.0,-5148.96,6623.73,33,6201Z,107,-0.8660254037844385,-0.5000000000000004,10781.69,6847.7,-3744.33,7678.32,271.0,-2584.38,9991.7,4370.82,-3039.43,8660.31,5374.49,-3200.49,6486.31,826.81,-2322.9,7982.4,3636.7,-3518.13
2020-09-30,2444.5,-1929.41,7138.82,33,6201Z,107,-1.0,-1.8369701987210297e-16,6623.73,991.0,-5148.96,10781.69,6847.7,-3744.33,7678.32,271.0,-2584.38,9991.7,4370.82,-3039.43,8660.31,5374.49,-3200.49,6486.31,826.81,-2322.9
2020-02-29,1595.32,-1511.93,87.14,34,8121Z,177,0.8660254037844386,0.5000000000000001,3.75,1714.77,-1819.3,108.28,1980.53,-1874.73,2.48,896.86,-895.34,0.96,814.48,-815.37,1.85,404.9,-406.86,3.81,0.0,0.0
2020-03-31,1417.3,-1496.3,8.14,34,8121Z,177,1.0,6.123233995736766e-17,87.14,1595.32,-1511.93,3.75,1714.77,-1819.3,108.28,1980.53,-1874.73,2.48,896.86,-895.34,0.96,814.48,-815.37,1.85,404.9,-406.86
2020-04-30,2793.1,-2338.38,462.86,34,8121Z,177,0.8660254037844387,-0.4999999999999998,8.14,1417.3,-1496.3,87.14,1595.32,-1511.93,3.75,1714.77,-1819.3,108.28,1980.53,-1874.73,2.48,896.86,-895.34,0.96,814.48,-815.37
2020-05-31,29.14,-479.57,12.43,34,8121Z,177,0.49999999999999994,-0.8660254037844387,462.86,2793.1,-2338.38,8.14,1417.3,-1496.3,87.14,1595.32,-1511.93,3.75,1714.77,-1819.3,108.28,1980.53,-1874.73,2.48,896.86,-895.34
2020-06-30,425.36,-434.94,2.85,34,8121Z,177,1.2246467991473532e-16,-1.0,12.43,29.14,-479.57,462.86,2793.1,-2338.38,8.14,1417.3,-1496.3,87.14,1595.32,-1511.93,3.75,1714.77,-1819.3,108.28,1980.53,-1874.73
2020-07-31,2116.54,-2122.29,-2.9,34,8121Z,177,-0.4999999999999997,-0.8660254037844388,2.85,425.36,-434.94,12.43,29.14,-479.57,462.86,2793.1,-2338.38,8.14,1417.3,-1496.3,87.14,1595.32,-1511.93,3.75,1714.77,-1819.3
2020-08-31,1723.23,-1686.54,33.79,34,8121Z,177,-0.8660254037844385,-0.5000000000000004,-2.9,2116.54,-2122.29,2.85,425.36,-434.94,12.43,29.14,-479.57,462.86,2793.1,-2338.38,8.14,1417.3,-1496.3,87.14,1595.32,-1511.93
2020-09-30,865.0,-895.86,2.93,34,8121Z,177,-1.0,-1.8369701987210297e-16,33.79,1723.23,-1686.54,-2.9,2116.54,-2122.29,2.85,425.36,-434.94,12.43,29.14,-479.57,462.86,2793.1,-2338.38,8.14,1417.3,-1496.3
2020-07-31,6224.1,-7240.01,-852.68,35,4321A,101,-0.4999999999999997,-0.8660254037844388,163.23,4654.0,-5363.65,872.88,2517.39,-2651.07,1006.56,3673.49,-8342.41,5675.48,3106.22,-3846.12,6415.38,1041.32,-123.3,0.1,0.0,0.0
2020-08-31,2841.98,-1936.18,53.12,35,4321A,101,-0.8660254037844385,-0.5000000000000004,-852.68,6224.1,-7240.01,163.23,4654.0,-5363.65,872.88,2517.39,-2651.07,1006.56,3673.49,-8342.41,5675.48,3106.22,-3846.12,6415.38,1041.32,-123.3
2020-09-30,8871.5,-6098.13,2826.49,35,4321A,101,-1.0,-1.8369701987210297e-16,53.12,2841.98,-1936.18,-852.68,6224.1,-7240.01,163.23,4654.0,-5363.65,872.88,2517.39,-2651.07,1006.56,3673.49,-8342.41,5675.48,3106.22,-3846.12
2020-04-30,1075.8,-1655.8,-9867.12,37,7022Z,216,0.8660254037844387,-0.4999999999999998,-9287.12,5230.4,-4469.4,-10048.12,2147.0,-3029.8,-9165.32,1294.94,0.0,-10460.26,895.9,-2941.96,-8414.2,2732.43,-654.43,0.1,0.0,0.0
2020-05-31,3525.8,-1327.31,-7668.63,37,7022Z,216,0.49999999999999994,-0.8660254037844387,-9867.12,1075.8,-1655.8,-9287.12,5230.4,-4469.4,-10048.12,2147.0,-3029.8,-9165.32,1294.94,0.0,-10460.26,895.9,-2941.96,-8414.2,2732.43,-654.43
2020-06-30,14849.14,-15792.01,-8611.5,37,7022Z,216,1.2246467991473532e-16,-1.0,-7668.63,3525.8,-1327.31,-9867.12,1075.8,-1655.8,-9287.12,5230.4,-4469.4,-10048.12,2147.0,-3029.8,-9165.32,1294.94,0.0,-10460.26,895.9,-2941.96
2020-07-31,11750.76,-10815.56,-7676.3,37,7022Z,216,-0.4999999999999997,-0.8660254037844388,-8611.5,14849.14,-15792.01,-7668.63,3525.8,-1327.31,-9867.12,1075.8,-1655.8,-9287.12,5230.4,-4469.4,-10048.12,2147.0,-3029.8,-9165.32,1294.94,0.0
2020-08-31,9486.3,-1720.74,89.26,37,7022Z,216,-0.8660254037844385,-0.5000000000000004,-7676.3,11750.76,-10815.56,-8611.5,14849.14,-15792.01,-7668.63,3525.8,-1327.31,-9867.12,1075.8,-1655.8,-9287.12,5230.4,-4469.4,-10048.12,2147.0,-3029.8
2020-09-30,2066.09,-2105.8,49.55,37,7022Z,216,-1.0,-1.8369701987210297e-16,89.26,9486.3,-1720.74,-7676.3,11750.76,-10815.56,-8611.5,14849.14,-15792.01,-7668.63,3525.8,-1327.31,-9867.12,1075.8,-1655.8,-9287.12,5230.4,-4469.4
2019-12-31,4834.11,-4538.39,-22309.92,38,4741Z,113,-2.4492935982947064e-16,1.0,-22605.64,6728.87,-5992.25,-23342.26,2014.45,-4176.45,-21180.26,5271.23,-4514.65,-21936.84,926.19,-1876.02,-20987.01,1306.96,-346.07,0.1,0.0,0.0
2020-01-31,5208.97,-5313.75,-22414.7,38,4741Z,113,0.49999999999999994,0.8660254037844387,-22309.92,4834.11,-4538.39,-22605.64,6728.87,-5992.25,-23342.26,2014.45,-4176.45,-21180.26,5271.23,-4514.65,-21936.84,926.19,-1876.02,-20987.01,1306.96,-346.07
2020-02-29,6905.71,-5176.42,-20685.41,38,4741Z,113,0.8660254037844386,0.5000000000000001,-22414.7,5208.97,-5313.75,-22309.92,4834.11,-4538.39,-22605.64,6728.87,-5992.25,-23342.26,2014.45,-4176.45,-21180.26,5271.23,-4514.65,-21936.84,926.19,-1876.02
2020-03-31,11258.7,-4494.94,-13921.65,38,4741Z,113,1.0,6.123233995736766e-17,-20685.41,6905.71,-5176.42,-22414.7,5208.97,-5313.75,-22309.92,4834.11,-4538.39,-22605.64,6728.87,-5992.25,-23342.26,2014.45,-4176.45,-21180.26,5271.23,-4514.65
2020-04-30,7942.2,-1976.16,-7955.61,38,4741Z,113,0.8660254037844387,-0.4999999999999998,-13921.65,11258.7,-4494.94,-20685.41,6905.71,-5176.42,-22414.7,5208.97,-5313.75,-22309.92,4834.11,-4538.39,-22605.64,6728.87,-5992.25,-23342.26,2014.45,-4176.45
2020-05-31,4715.2,-3916.39,-7156.8,38,4741Z,113,0.49999999999999994,-0.8660254037844387,-7955.61,7942.2,-1976.16,-13921.65,11258.7,-4494.94,-20685.41,6905.71,-5176.42,-22414.7,5208.97,-5313.75,-22309.92,4834.11,-4538.39,-22605.64,6728.87,-5992.25
