date,amount,amount_other,balance,account_id,business_NAF_code,user_id,month_sin,month_cos,month_week_sin,month_week_cos,previous_balance_1,previous_amount_1,previous_other_1,previous_balance_2,previous_amount_2,previous_other_2,previous_balance_3,previous_amount_3,previous_other_3,previous_balance_4,previous_amount_4,previous_other_4,previous_balance_5,previous_amount_5,previous_other_5,previous_balance_6,previous_amount_6,previous_other_6,previous_balance_7,previous_amount_7,previous_other_7,previous_balance_8,previous_amount_8,previous_other_8,previous_balance_9,previous_amount_9,previous_other_9,previous_balance_10,previous_amount_10,previous_other_10,previous_balance_11,previous_amount_11,previous_other_11,previous_balance_12,previous_amount_12,previous_other_12
2020-03-09,-547.0,1302.09,603.38,2,4932Z,104,1.0,6.123233995736766e-17,-0.587785252292473,-0.8090169943749475,-151.71,-443.79,653.35,-361.27,-160.99,39.8,-240.08,-2066.15,608.15,1217.92,-1537.57,1328.74,1426.75,-1246.26,1029.44,1643.57,-1859.32,1307.77,2195.12,-878.21,1800.01,1273.32,-1025.41,938.69,1360.04,-1142.0,1484.64,1017.4,-2348.59,667.24,2698.75,-750.09,2026.64,1422.2,-643.25,1998.66
2020-03-16,-1078.71,1169.52,694.19,2,4932Z,104,1.0,6.123233995736766e-17,-0.9510565162951536,0.30901699437494723,603.38,-547.0,1302.09,-151.71,-443.79,653.35,-361.27,-160.99,39.8,-240.08,-2066.15,608.15,1217.92,-1537.57,1328.74,1426.75,-1246.26,1029.44,1643.57,-1859.32,1307.77,2195.12,-878.21,1800.01,1273.32,-1025.41,938.69,1360.04,-1142.0,1484.64,1017.4,-2348.59,667.24,2698.75,-750.09,2026.64
2020-03-23,-1134.13,401.86,-38.08,2,4932Z,104,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,694.19,-1078.71,1169.52,603.38,-547.0,1302.09,-151.71,-443.79,653.35,-361.27,-160.99,39.8,-240.08,-2066.15,608.15,1217.92,-1537.57,1328.74,1426.75,-1246.26,1029.44,1643.57,-1859.32,1307.77,2195.12,-878.21,1800.01,1273.32,-1025.41,938.69,1360.04,-1142.0,1484.64,1017.4,-2348.59,667.24
2020-03-30,-584.78,427.12,-195.74,2,4932Z,104,1.0,6.123233995736766e-17,0.9510565162951535,0.30901699437494773,-38.08,-1134.13,401.86,694.19,-1078.71,1169.52,603.38,-547.0,1302.09,-151.71,-443.79,653.35,-361.27,-160.99,39.8,-240.08,-2066.15,608.15,1217.92,-1537.57,1328.74,1426.75,-1246.26,1029.44,1643.57,-1859.32,1307.77,2195.12,-878.21,1800.01,1273.32,-1025.41,938.69,1360.04,-1142.0,1484.64
2020-04-06,0.0,539.53,343.79,2,4932Z,104,0.8660254037844387,-0.4999999999999998,0.5877852522924732,-0.8090169943749473,-195.74,-584.78,427.12,-38.08,-1134.13,401.86,694.19,-1078.71,1169.52,603.38,-547.0,1302.09,-151.71,-443.79,653.35,-361.27,-160.99,39.8,-240.08,-2066.15,608.15,1217.92,-1537.57,1328.74,1426.75,-1246.26,1029.44,1643.57,-1859.32,1307.77,2195.12,-878.21,1800.01,1273.32,-1025.41,938.69
2020-04-13,-1569.8,1506.21,280.2,2,4932Z,104,0.8660254037844387,-0.4999999999999998,-0.587785252292473,-0.8090169943749475,343.79,0.0,539.53,-195.74,-584.78,427.12,-38.08,-1134.13,401.86,694.19,-1078.71,1169.52,603.38,-547.0,1302.09,-151.71,-443.79,653.35,-361.27,-160.99,39.8,-240.08,-2066.15,608.15,1217.92,-1537.57,1328.74,1426.75,-1246.26,1029.44,1643.57,-1859.32,1307.77,2195.12,-878.21,1800.01
2020-04-20,-884.28,924.73,320.65,2,4932Z,104,0.8660254037844387,-0.4999999999999998,-0.9510565162951536,0.30901699437494723,280.2,-1569.8,1506.21,343.79,0.0,539.53,-195.74,-584.78,427.12,-38.08,-1134.13,401.86,694.19,-1078.71,1169.52,603.38,-547.0,1302.09,-151.71,-443.79,653.35,-361.27,-160.99,39.8,-240.08,-2066.15,608.15,1217.92,-1537.57,1328.74,1426.75,-1246.26,1029.44,1643.57,-1859.32,1307.77
2020-04-27,-677.43,498.49,141.71,2,4932Z,104,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,320.65,-884.28,924.73,280.2,-1569.8,1506.21,343.79,0.0,539.53,-195.74,-584.78,427.12,-38.08,-1134.13,401.86,694.19,-1078.71,1169.52,603.38,-547.0,1302.09,-151.71,-443.79,653.35,-361.27,-160.99,39.8,-240.08,-2066.15,608.15,1217.92,-1537.57,1328.74,1426.75,-1246.26,1029.44
2020-05-04,-500.0,427.54,69.25,2,4932Z,104,0.49999999999999994,-0.8660254037844387,0.5877852522924732,-0.8090169943749473,141.71,-677.43,498.49,320.65,-884.28,924.73,280.2,-1569.8,1506.21,343.79,0.0,539.53,-195.74,-584.78,427.12,-38.08,-1134.13,401.86,694.19,-1078.71,1169.52,603.38,-547.0,1302.09,-151.71,-443.79,653.35,-361.27,-160.99,39.8,-240.08,-2066.15,608.15,1217.92,-1537.57,1328.74
2020-05-11,-1219.59,1540.54,390.2,2,4932Z,104,0.49999999999999994,-0.8660254037844387,-0.587785252292473,-0.8090169943749475,69.25,-500.0,427.54,141.71,-677.43,498.49,320.65,-884.28,924.73,280.2,-1569.8,1506.21,343.79,0.0,539.53,-195.74,-584.78,427.12,-38.08,-1134.13,401.86,694.19,-1078.71,1169.52,603.38,-547.0,1302.09,-151.71,-443.79,653.35,-361.27,-160.99,39.8,-240.08,-2066.15,608.15
2020-05-18,-500.0,579.79,469.99,2,4932Z,104,0.49999999999999994,-0.8660254037844387,-0.9510565162951536,0.30901699437494723,390.2,-1219.59,1540.54,69.25,-500.0,427.54,141.71,-677.43,498.49,320.65,-884.28,924.73,280.2,-1569.8,1506.21,343.79,0.0,539.53,-195.74,-584.78,427.12,-38.08,-1134.13,401.86,694.19,-1078.71,1169.52,603.38,-547.0,1302.09,-151.71,-443.79,653.35,-361.27,-160.99,39.8
2020-05-25,-950.38,1494.44,1014.05,2,4932Z,104,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,469.99,-500.0,579.79,390.2,-1219.59,1540.54,69.25,-500.0,427.54,141.71,-677.43,498.49,320.65,-884.28,924.73,280.2,-1569.8,1506.21,343.79,0.0,539.53,-195.74,-584.78,427.12,-38.08,-1134.13,401.86,694.19,-1078.71,1169.52,603.38,-547.0,1302.09,-151.71,-443.79,653.35
2020-06-01,-1000.0,660.05,674.1,2,4932Z,104,1.2246467991473532e-16,-1.0,0.9510565162951535,0.30901699437494745,1014.05,-950.38,1494.44,469.99,-500.0,579.79,390.2,-1219.59,1540.54,69.25,-500.0,427.54,141.71,-677.43,498.49,320.65,-884.28,924.73,280.2,-1569.8,1506.21,343.79,0.0,539.53,-195.74,-584.78,427.12,-38.08,-1134.13,401.86,694.19,-1078.71,1169.52,603.38,-547.0,1302.09
2020-06-08,-1875.65,1859.23,657.68,2,4932Z,104,1.2246467991473532e-16,-1.0,0.5877852522924732,-0.8090169943749473,674.1,-1000.0,660.05,1014.05,-950.38,1494.44,469.99,-500.0,579.79,390.2,-1219.59,1540.54,69.25,-500.0,427.54,141.71,-677.43,498.49,320.65,-884.28,924.73,280.2,-1569.8,1506.21,343.79,0.0,539.53,-195.74,-584.78,427.12,-38.08,-1134.13,401.86,694.19,-1078.71,1169.52
2020-06-15,-841.89,960.35,776.14,2,4932Z,104,1.2246467991473532e-16,-1.0,-0.587785252292473,-0.8090169943749475,657.68,-1875.65,1859.23,674.1,-1000.0,660.05,1014.05,-950.38,1494.44,469.99,-500.0,579.79,390.2,-1219.59,1540.54,69.25,-500.0,427.54,141.71,-677.43,498.49,320.65,-884.28,924.73,280.2,-1569.8,1506.21,343.79,0.0,539.53,-195.74,-584.78,427.12,-38.08,-1134.13,401.86
2020-06-22,-99.29,769.34,1446.19,2,4932Z,104,1.2246467991473532e-16,-1.0,-0.9510565162951536,0.30901699437494723,776.14,-841.89,960.35,657.68,-1875.65,1859.23,674.1,-1000.0,660.05,1014.05,-950.38,1494.44,469.99,-500.0,579.79,390.2,-1219.59,1540.54,69.25,-500.0,427.54,141.71,-677.43,498.49,320.65,-884.28,924.73,280.2,-1569.8,1506.21,343.79,0.0,539.53,-195.74,-584.78,427.12
2020-06-29,-1627.14,783.11,602.16,2,4932Z,104,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,1446.19,-99.29,769.34,776.14,-841.89,960.35,657.68,-1875.65,1859.23,674.1,-1000.0,660.05,1014.05,-950.38,1494.44,469.99,-500.0,579.79,390.2,-1219.59,1540.54,69.25,-500.0,427.54,141.71,-677.43,498.49,320.65,-884.28,924.73,280.2,-1569.8,1506.21,343.79,0.0,539.53
2020-07-06,-219.0,677.78,1060.94,2,4932Z,104,-0.4999999999999997,-0.8660254037844388,0.5877852522924732,-0.8090169943749473,602.16,-1627.14,783.11,1446.19,-99.29,769.34,776.14,-841.89,960.35,657.68,-1875.65,1859.23,674.1,-1000.0,660.05,1014.05,-950.38,1494.44,469.99,-500.0,579.79,390.2,-1219.59,1540.54,69.25,-500.0,427.54,141.71,-677.43,498.49,320.65,-884.28,924.73,280.2,-1569.8,1506.21
2020-07-13,-1315.98,719.51,464.47,2,4932Z,104,-0.4999999999999997,-0.8660254037844388,-0.587785252292473,-0.8090169943749475,1060.94,-219.0,677.78,602.16,-1627.14,783.11,1446.19,-99.29,769.34,776.14,-841.89,960.35,657.68,-1875.65,1859.23,674.1,-1000.0,660.05,1014.05,-950.38,1494.44,469.99,-500.0,579.79,390.2,-1219.59,1540.54,69.25,-500.0,427.54,141.71,-677.43,498.49,320.65,-884.28,924.73
2020-07-20,-230.49,872.9,1106.88,2,4932Z,104,-0.4999999999999997,-0.8660254037844388,-0.9510565162951536,0.30901699437494723,464.47,-1315.98,719.51,1060.94,-219.0,677.78,602.16,-1627.14,783.11,1446.19,-99.29,769.34,776.14,-841.89,960.35,657.68,-1875.65,1859.23,674.1,-1000.0,660.05,1014.05,-950.38,1494.44,469.99,-500.0,579.79,390.2,-1219.59,1540.54,69.25,-500.0,427.54,141.71,-677.43,498.49
2020-07-27,-1791.8,1564.23,879.31,2,4932Z,104,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,1106.88,-230.49,872.9,464.47,-1315.98,719.51,1060.94,-219.0,677.78,602.16,-1627.14,783.11,1446.19,-99.29,769.34,776.14,-841.89,960.35,657.68,-1875.65,1859.23,674.1,-1000.0,660.05,1014.05,-950.38,1494.44,469.99,-500.0,579.79,390.2,-1219.59,1540.54,69.25,-500.0,427.54
2020-08-03,-1398.4,912.0,392.91,2,4932Z,104,-0.8660254037844385,-0.5000000000000004,0.5877852522924732,-0.8090169943749473,879.31,-1791.8,1564.23,1106.88,-230.49,872.9,464.47,-1315.98,719.51,1060.94,-219.0,677.78,602.16,-1627.14,783.11,1446.19,-99.29,769.34,776.14,-841.89,960.35,657.68,-1875.65,1859.23,674.1,-1000.0,660.05,1014.05,-950.38,1494.44,469.99,-500.0,579.79,390.2,-1219.59,1540.54
2020-08-10,-1253.83,662.76,-198.16,2,4932Z,104,-0.8660254037844385,-0.5000000000000004,-0.587785252292473,-0.8090169943749475,392.91,-1398.4,912.0,879.31,-1791.8,1564.23,1106.88,-230.49,872.9,464.47,-1315.98,719.51,1060.94,-219.0,677.78,602.16,-1627.14,783.11,1446.19,-99.29,769.34,776.14,-841.89,960.35,657.68,-1875.65,1859.23,674.1,-1000.0,660.05,1014.05,-950.38,1494.44,469.99,-500.0,579.79
2020-08-17,-48.5,826.62,579.96,2,4932Z,104,-0.8660254037844385,-0.5000000000000004,-0.9510565162951536,0.30901699437494723,-198.16,-1253.83,662.76,392.91,-1398.4,912.0,879.31,-1791.8,1564.23,1106.88,-230.49,872.9,464.47,-1315.98,719.51,1060.94,-219.0,677.78,602.16,-1627.14,783.11,1446.19,-99.29,769.34,776.14,-841.89,960.35,657.68,-1875.65,1859.23,674.1,-1000.0,660.05,1014.05,-950.38,1494.44
2020-08-24,-298.39,1875.9,2157.47,2,4932Z,104,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,579.96,-48.5,826.62,-198.16,-1253.83,662.76,392.91,-1398.4,912.0,879.31,-1791.8,1564.23,1106.88,-230.49,872.9,464.47,-1315.98,719.51,1060.94,-219.0,677.78,602.16,-1627.14,783.11,1446.19,-99.29,769.34,776.14,-841.89,960.35,657.68,-1875.65,1859.23,674.1,-1000.0,660.05
2020-08-31,-827.9,740.9,2070.47,2,4932Z,104,-0.8660254037844385,-0.5000000000000004,0.9510565162951535,0.30901699437494773,2157.47,-298.39,1875.9,579.96,-48.5,826.62,-198.16,-1253.83,662.76,392.91,-1398.4,912.0,879.31,-1791.8,1564.23,1106.88,-230.49,872.9,464.47,-1315.98,719.51,1060.94,-219.0,677.78,602.16,-1627.14,783.11,1446.19,-99.29,769.34,776.14,-841.89,960.35,657.68,-1875.65,1859.23
2020-09-07,-2735.0,1662.93,998.4,2,4932Z,104,-1.0,-1.8369701987210297e-16,0.5877852522924732,-0.8090169943749473,2070.47,-827.9,740.9,2157.47,-298.39,1875.9,579.96,-48.5,826.62,-198.16,-1253.83,662.76,392.91,-1398.4,912.0,879.31,-1791.8,1564.23,1106.88,-230.49,872.9,464.47,-1315.98,719.51,1060.94,-219.0,677.78,602.16,-1627.14,783.11,1446.19,-99.29,769.34,776.14,-841.89,960.35
2020-09-14,-970.44,341.45,369.41,2,4932Z,104,-1.0,-1.8369701987210297e-16,-0.587785252292473,-0.8090169943749475,998.4,-2735.0,1662.93,2070.47,-827.9,740.9,2157.47,-298.39,1875.9,579.96,-48.5,826.62,-198.16,-1253.83,662.76,392.91,-1398.4,912.0,879.31,-1791.8,1564.23,1106.88,-230.49,872.9,464.47,-1315.98,719.51,1060.94,-219.0,677.78,602.16,-1627.14,783.11,1446.19,-99.29,769.34
2020-09-21,-396.09,528.99,502.31,2,4932Z,104,-1.0,-1.8369701987210297e-16,-0.9510565162951536,0.30901699437494723,369.41,-970.44,341.45,998.4,-2735.0,1662.93,2070.47,-827.9,740.9,2157.47,-298.39,1875.9,579.96,-48.5,826.62,-198.16,-1253.83,662.76,392.91,-1398.4,912.0,879.31,-1791.8,1564.23,1106.88,-230.49,872.9,464.47,-1315.98,719.51,1060.94,-219.0,677.78,602.16,-1627.14,783.11
2020-09-28,-153.48,23.98,372.81,2,4932Z,104,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,502.31,-396.09,528.99,369.41,-970.44,341.45,998.4,-2735.0,1662.93,2070.47,-827.9,740.9,2157.47,-298.39,1875.9,579.96,-48.5,826.62,-198.16,-1253.83,662.76,392.91,-1398.4,912.0,879.31,-1791.8,1564.23,1106.88,-230.49,872.9,464.47,-1315.98,719.51,1060.94,-219.0,677.78
2020-06-08,-152.96,190.17,416.63,5,5320Z,143,1.2246467991473532e-16,-1.0,0.5877852522924732,-0.8090169943749473,379.42,-727.39,252.14,854.67,-590.27,889.19,555.75,-267.66,168.11,655.3,-654.2,368.52,940.98,-299.0,354.28,885.7,-117.28,419.96,583.02,-490.94,641.48,432.48,-45.25,0.0,477.73,-507.46,437.2,547.99,-35.34,48.14,535.19,-11.88,171.0,376.07,0.0,0.0
2020-06-15,-40.71,25.28,401.2,5,5320Z,143,1.2246467991473532e-16,-1.0,-0.587785252292473,-0.8090169943749475,416.63,-152.96,190.17,379.42,-727.39,252.14,854.67,-590.27,889.19,555.75,-267.66,168.11,655.3,-654.2,368.52,940.98,-299.0,354.28,885.7,-117.28,419.96,583.02,-490.94,641.48,432.48,-45.25,0.0,477.73,-507.46,437.2,547.99,-35.34,48.14,535.19,-11.88,171.0
2020-06-22,-76.54,955.24,1279.9,5,5320Z,143,1.2246467991473532e-16,-1.0,-0.9510565162951536,0.30901699437494723,401.2,-40.71,25.28,416.63,-152.96,190.17,379.42,-727.39,252.14,854.67,-590.27,889.19,555.75,-267.66,168.11,655.3,-654.2,368.52,940.98,-299.0,354.28,885.7,-117.28,419.96,583.02,-490.94,641.48,432.48,-45.25,0.0,477.73,-507.46,437.2,547.99,-35.34,48.14
2020-06-29,-55.0,0.0,1224.9,5,5320Z,143,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,1279.9,-76.54,955.24,401.2,-40.71,25.28,416.63,-152.96,190.17,379.42,-727.39,252.14,854.67,-590.27,889.19,555.75,-267.66,168.11,655.3,-654.2,368.52,940.98,-299.0,354.28,885.7,-117.28,419.96,583.02,-490.94,641.48,432.48,-45.25,0.0,477.73,-507.46,437.2
2020-07-06,0.0,25.0,1249.9,5,5320Z,143,-0.4999999999999997,-0.8660254037844388,0.5877852522924732,-0.8090169943749473,1224.9,-55.0,0.0,1279.9,-76.54,955.24,401.2,-40.71,25.28,416.63,-152.96,190.17,379.42,-727.39,252.14,854.67,-590.27,889.19,555.75,-267.66,168.11,655.3,-654.2,368.52,940.98,-299.0,354.28,885.7,-117.28,419.96,583.02,-490.94,641.48,432.48,-45.25,0.0
2020-07-13,-1247.54,0.0,2.36,5,5320Z,143,-0.4999999999999997,-0.8660254037844388,-0.587785252292473,-0.8090169943749475,1249.9,0.0,25.0,1224.9,-55.0,0.0,1279.9,-76.54,955.24,401.2,-40.71,25.28,416.63,-152.96,190.17,379.42,-727.39,252.14,854.67,-590.27,889.19,555.75,-267.66,168.11,655.3,-654.2,368.52,940.98,-299.0,354.28,885.7,-117.28,419.96,583.02,-490.94,641.48
2020-07-20,0.0,0.0,2.36,5,5320Z,143,-0.4999999999999997,-0.8660254037844388,-0.9510565162951536,0.30901699437494723,2.36,-1247.54,0.0,1249.9,0.0,25.0,1224.9,-55.0,0.0,1279.9,-76.54,955.24,401.2,-40.71,25.28,416.63,-152.96,190.17,379.42,-727.39,252.14,854.67,-590.27,889.19,555.75,-267.66,168.11,655.3,-654.2,368.52,940.98,-299.0,354.28,885.7,-117.28,419.96
2019-09-16,-2250.0,2230.0,-7162.17,7,9101Z,35,-1.0,-1.8369701987210297e-16,-0.9510565162951536,0.30901699437494723,-7142.17,-1648.68,1080.0,-6573.49,-648.37,800.0,-6725.12,-563.87,800.0,-6961.25,-715.93,850.0,-7095.32,-173.13,220.0,-7142.19,-357.13,280.0,-7065.06,-615.28,180.0,-6629.78,-903.29,1007.0,-6733.49,-391.81,187.76,-6529.44,-344.0,838.5,-7023.94,-17.0,111.98,-7118.92,0.0,50.0
2019-09-23,-404.9,400.0,-7167.07,7,9101Z,35,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,-7162.17,-2250.0,2230.0,-7142.17,-1648.68,1080.0,-6573.49,-648.37,800.0,-6725.12,-563.87,800.0,-6961.25,-715.93,850.0,-7095.32,-173.13,220.0,-7142.19,-357.13,280.0,-7065.06,-615.28,180.0,-6629.78,-903.29,1007.0,-6733.49,-391.81,187.76,-6529.44,-344.0,838.5,-7023.94,-17.0,111.98
2019-09-30,0.0,0.0,-7167.07,7,9101Z,35,-1.0,-1.8369701987210297e-16,0.9510565162951535,0.30901699437494773,-7167.07,-404.9,400.0,-7162.17,-2250.0,2230.0,-7142.17,-1648.68,1080.0,-6573.49,-648.37,800.0,-6725.12,-563.87,800.0,-6961.25,-715.93,850.0,-7095.32,-173.13,220.0,-7142.19,-357.13,280.0,-7065.06,-615.28,180.0,-6629.78,-903.29,1007.0,-6733.49,-391.81,187.76,-6529.44,-344.0,838.5
2019-10-07,-843.41,2625.0,-5385.48,7,9101Z,35,-0.8660254037844386,0.5000000000000001,0.5877852522924732,-0.8090169943749473,-7167.07,0.0,0.0,-7167.07,-404.9,400.0,-7162.17,-2250.0,2230.0,-7142.17,-1648.68,1080.0,-6573.49,-648.37,800.0,-6725.12,-563.87,800.0,-6961.25,-715.93,850.0,-7095.32,-173.13,220.0,-7142.19,-357.13,280.0,-7065.06,-615.28,180.0,-6629.78,-903.29,1007.0,-6733.49,-391.81,187.76
2019-10-14,-710.51,0.0,-6095.99,7,9101Z,35,-0.8660254037844386,0.5000000000000001,-0.587785252292473,-0.8090169943749475,-5385.48,-843.41,2625.0,-7167.07,0.0,0.0,-7167.07,-404.9,400.0,-7162.17,-2250.0,2230.0,-7142.17,-1648.68,1080.0,-6573.49,-648.37,800.0,-6725.12,-563.87,800.0,-6961.25,-715.93,850.0,-7095.32,-173.13,220.0,-7142.19,-357.13,280.0,-7065.06,-615.28,180.0,-6629.78,-903.29,1007.0
2019-10-21,-372.49,0.0,-6468.48,7,9101Z,35,-0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.30901699437494723,-6095.99,-710.51,0.0,-5385.48,-843.41,2625.0,-7167.07,0.0,0.0,-7167.07,-404.9,400.0,-7162.17,-2250.0,2230.0,-7142.17,-1648.68,1080.0,-6573.49,-648.37,800.0,-6725.12,-563.87,800.0,-6961.25,-715.93,850.0,-7095.32,-173.13,220.0,-7142.19,-357.13,280.0,-7065.06,-615.28,180.0
2019-10-28,-176.8,80.0,-6565.28,7,9101Z,35,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-6468.48,-372.49,0.0,-6095.99,-710.51,0.0,-5385.48,-843.41,2625.0,-7167.07,0.0,0.0,-7167.07,-404.9,400.0,-7162.17,-2250.0,2230.0,-7142.17,-1648.68,1080.0,-6573.49,-648.37,800.0,-6725.12,-563.87,800.0,-6961.25,-715.93,850.0,-7095.32,-173.13,220.0,-7142.19,-357.13,280.0
2019-11-04,-383.29,625.0,-6323.57,7,9101Z,35,-0.5000000000000004,0.8660254037844384,0.5877852522924732,-0.8090169943749473,-6565.28,-176.8,80.0,-6468.48,-372.49,0.0,-6095.99,-710.51,0.0,-5385.48,-843.41,2625.0,-7167.07,0.0,0.0,-7167.07,-404.9,400.0,-7162.17,-2250.0,2230.0,-7142.17,-1648.68,1080.0,-6573.49,-648.37,800.0,-6725.12,-563.87,800.0,-6961.25,-715.93,850.0,-7095.32,-173.13,220.0
2019-11-11,-401.52,1590.0,-5135.09,7,9101Z,35,-0.5000000000000004,0.8660254037844384,-0.587785252292473,-0.8090169943749475,-6323.57,-383.29,625.0,-6565.28,-176.8,80.0,-6468.48,-372.49,0.0,-6095.99,-710.51,0.0,-5385.48,-843.41,2625.0,-7167.07,0.0,0.0,-7167.07,-404.9,400.0,-7162.17,-2250.0,2230.0,-7142.17,-1648.68,1080.0,-6573.49,-648.37,800.0,-6725.12,-563.87,800.0,-6961.25,-715.93,850.0
2019-11-18,-624.95,570.0,-5190.04,7,9101Z,35,-0.5000000000000004,0.8660254037844384,-0.9510565162951536,0.30901699437494723,-5135.09,-401.52,1590.0,-6323.57,-383.29,625.0,-6565.28,-176.8,80.0,-6468.48,-372.49,0.0,-6095.99,-710.51,0.0,-5385.48,-843.41,2625.0,-7167.07,0.0,0.0,-7167.07,-404.9,400.0,-7162.17,-2250.0,2230.0,-7142.17,-1648.68,1080.0,-6573.49,-648.37,800.0,-6725.12,-563.87,800.0
2019-11-25,-2372.48,1080.0,-6482.52,7,9101Z,35,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-5190.04,-624.95,570.0,-5135.09,-401.52,1590.0,-6323.57,-383.29,625.0,-6565.28,-176.8,80.0,-6468.48,-372.49,0.0,-6095.99,-710.51,0.0,-5385.48,-843.41,2625.0,-7167.07,0.0,0.0,-7167.07,-404.9,400.0,-7162.17,-2250.0,2230.0,-7142.17,-1648.68,1080.0,-6573.49,-648.37,800.0
2019-12-02,-82.24,300.0,-6264.76,7,9101Z,35,-2.4492935982947064e-16,1.0,0.5877852522924732,-0.8090169943749473,-6482.52,-2372.48,1080.0,-5190.04,-624.95,570.0,-5135.09,-401.52,1590.0,-6323.57,-383.29,625.0,-6565.28,-176.8,80.0,-6468.48,-372.49,0.0,-6095.99,-710.51,0.0,-5385.48,-843.41,2625.0,-7167.07,0.0,0.0,-7167.07,-404.9,400.0,-7162.17,-2250.0,2230.0,-7142.17,-1648.68,1080.0
2019-12-09,-1035.44,860.0,-6440.2,7,9101Z,35,-2.4492935982947064e-16,1.0,-0.587785252292473,-0.8090169943749475,-6264.76,-82.24,300.0,-6482.52,-2372.48,1080.0,-5190.04,-624.95,570.0,-5135.09,-401.52,1590.0,-6323.57,-383.29,625.0,-6565.28,-176.8,80.0,-6468.48,-372.49,0.0,-6095.99,-710.51,0.0,-5385.48,-843.41,2625.0,-7167.07,0.0,0.0,-7167.07,-404.9,400.0,-7162.17,-2250.0,2230.0
2019-12-16,-1872.77,2400.0,-5912.97,7,9101Z,35,-2.4492935982947064e-16,1.0,-0.9510565162951536,0.30901699437494723,-6440.2,-1035.44,860.0,-6264.76,-82.24,300.0,-6482.52,-2372.48,1080.0,-5190.04,-624.95,570.0,-5135.09,-401.52,1590.0,-6323.57,-383.29,625.0,-6565.28,-176.8,80.0,-6468.48,-372.49,0.0,-6095.99,-710.51,0.0,-5385.48,-843.41,2625.0,-7167.07,0.0,0.0,-7167.07,-404.9,400.0
2019-12-23,-642.63,0.0,-6555.6,7,9101Z,35,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-5912.97,-1872.77,2400.0,-6440.2,-1035.44,860.0,-6264.76,-82.24,300.0,-6482.52,-2372.48,1080.0,-5190.04,-624.95,570.0,-5135.09,-401.52,1590.0,-6323.57,-383.29,625.0,-6565.28,-176.8,80.0,-6468.48,-372.49,0.0,-6095.99,-710.51,0.0,-5385.48,-843.41,2625.0,-7167.07,0.0,0.0
2019-12-30,-28.9,400.0,-6184.5,7,9101Z,35,-2.4492935982947064e-16,1.0,-0.9510565162951529,0.30901699437494956,-6555.6,-642.63,0.0,-5912.97,-1872.77,2400.0,-6440.2,-1035.44,860.0,-6264.76,-82.24,300.0,-6482.52,-2372.48,1080.0,-5190.04,-624.95,570.0,-5135.09,-401.52,1590.0,-6323.57,-383.29,625.0,-6565.28,-176.8,80.0,-6468.48,-372.49,0.0,-6095.99,-710.51,0.0,-5385.48,-843.41,2625.0
2020-01-06,-384.79,0.0,-6569.29,7,9101Z,35,0.49999999999999994,0.8660254037844387,0.5877852522924732,-0.8090169943749473,-6184.5,-28.9,400.0,-6555.6,-642.63,0.0,-5912.97,-1872.77,2400.0,-6440.2,-1035.44,860.0,-6264.76,-82.24,300.0,-6482.52,-2372.48,1080.0,-5190.04,-624.95,570.0,-5135.09,-401.52,1590.0,-6323.57,-383.29,625.0,-6565.28,-176.8,80.0,-6468.48,-372.49,0.0,-6095.99,-710.51,0.0
2020-01-13,-169.38,0.0,-6738.67,7,9101Z,35,0.49999999999999994,0.8660254037844387,-0.587785252292473,-0.8090169943749475,-6569.29,-384.79,0.0,-6184.5,-28.9,400.0,-6555.6,-642.63,0.0,-5912.97,-1872.77,2400.0,-6440.2,-1035.44,860.0,-6264.76,-82.24,300.0,-6482.52,-2372.48,1080.0,-5190.04,-624.95,570.0,-5135.09,-401.52,1590.0,-6323.57,-383.29,625.0,-6565.28,-176.8,80.0,-6468.48,-372.49,0.0
2020-01-20,-4.9,0.0,-6743.57,7,9101Z,35,0.49999999999999994,0.8660254037844387,-0.9510565162951536,0.30901699437494723,-6738.67,-169.38,0.0,-6569.29,-384.79,0.0,-6184.5,-28.9,400.0,-6555.6,-642.63,0.0,-5912.97,-1872.77,2400.0,-6440.2,-1035.44,860.0,-6264.76,-82.24,300.0,-6482.52,-2372.48,1080.0,-5190.04,-624.95,570.0,-5135.09,-401.52,1590.0,-6323.57,-383.29,625.0,-6565.28,-176.8,80.0
